ID,oldID,NAME,RESPONSE,PREFEC,DISTRICT,PRBLOCK,INCUMB,TERM,PARTY,SEX,AGE,RESULT,Q1,Q2_1,Q2_2,Q2_3,Q3_1,Q3_2,Q3_3,Q4_1,Q4_2,Q4_3,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_13,Q9_14,Q9_15,Q9_16,Q9_17,Q9_18,Q9_19,Q9_20,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_14,Q12
1001,702,íÜéRÅÅímà”      ,1,39,3,60,1,0,2,2,30,4,3,9,5,13,9,5,14,3,1,2,3,4,3,2,2,2,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,1,1,2,2,5,4,1,4,2,3,4,4,4,3,2,3,2,3,1,2,3,4,3,3,2,4,3,3,2,5,5,5,1,1,0,0,25,25,0,0,100,100,100,100,50,50,50,25,3
1002,703,ë∫è„ÅÅêMïv      ,1,39,3,NA,1,0,4,1,45,4,4,9,5,14,14,5,9,3,2,5,3,NA,3,4,NA,NA,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,3,1,5,3,5,5,1,5,3,5,5,5,5,3,3,5,5,5,1,1,3,5,5,1,3,3,5,1,3,5,5,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1003,1045,ñkë∫ÅÅåíçs      ,1,39,3,NA,1,0,11,1,32,4,4,1,3,5,1,3,5,1,4,3,2,3,3,3,3,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,3,2,2,3,1,1,1,3,1,2,1,1,1,2,3,1,1,3,5,3,3,1,3,5,4,5,1,3,3,5,2,1,1,5,5,0,0,0,10,25,60,0,0,0,0,0,60,90,65,1
1004,704,âìì°ÅÅêÈïF      ,1,40,1,61,3,1,1,1,45,4,2,2,12,10,12,10,4,5,3,1,4,3,1,3,3,2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5,1,1,3,1,2,2,1,3,1,1,2,3,2,2,1,3,3,1,5,3,1,3,5,NA,2,1,1,3,2,1,1,2,3,90,60,50,25,50,50,0,20,0,0,20,20,75,45,3
1005,705,èºñ{ÅÅó¥        ,1,40,1,61,3,6,2,1,57,1,4,9,3,12,11,6,12,1,NA,NA,3,4,2,3,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5,1,1,5,3,3,3,1,NA,1,NA,NA,5,5,2,4,3,5,5,3,2,3,4,3,3,3,1,5,2,3,4,5,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
1006,706,ì‡ìcÅÅóT        ,1,40,1,61,1,0,4,1,53,4,4,14,1,9,1,14,9,2,5,1,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,3,1,5,3,5,5,1,5,2,5,5,5,5,1,3,2,4,5,1,1,4,5,5,1,3,1,5,3,3,5,5,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1007,1046,ã{çËÅÅìπèG      ,1,40,1,NA,1,0,11,1,51,4,3,1,15,3,11,15,1,4,3,5,2,3,3,3,3,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,2,2,5,1,1,1,1,4,1,2,1,1,2,2,3,3,3,4,5,4,4,1,2,4,5,4,2,1,3,4,2,3,1,5,3,40,0,40,40,60,30,20,10,0,10,20,50,60,30,1
1008,707,éRçËÅÅëÒ        ,1,40,2,61,3,12,1,1,72,4,2,3,7,8,15,3,14,1,3,5,4,2,1,3,NA,NA,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,4,1,3,3,1,3,2,2,2,3,2,2,3,3,3,3,4,3,3,2,2,2,2,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1009,708,àÓïxÅÅèCìÒ      ,1,40,2,61,1,0,2,1,38,1,4,15,6,8,15,6,8,3,2,1,3,4,3,3,2,2,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,5,1,1,3,3,3,3,1,5,2,3,3,2,4,3,4,2,4,3,1,3,3,3,3,4,3,1,5,3,3,4,4,3,4,4,0,0,0,0,0,0,100,100,100,100,100,50,50,25,2
1010,709,è¨ó—ÅÅâéq      ,1,40,2,61,1,0,4,2,29,4,3,9,3,8,9,14,6,2,5,1,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,3,1,5,3,5,5,1,5,2,5,5,5,5,2,3,2,4,5,1,1,4,5,5,1,3,2,5,3,3,5,5,5,2,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2
1011,1047,ç≤í|ÅÅèGïv      ,1,40,2,NA,1,0,11,1,55,4,4,1,3,7,3,14,6,1,3,5,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,5,1,1,1,1,3,1,1,1,1,1,3,3,1,3,1,5,5,NA,1,NA,3,5,3,4,1,3,3,2,3,1,3,4,50,0,0,25,25,25,0,0,0,0,30,25,50,50,1
1012,710,ëæìcÅÅêΩàÍ      ,1,40,3,61,3,8,1,1,63,4,2,12,6,5,12,6,5,1,3,5,4,2,1,3,NA,NA,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,3,5,2,3,3,3,3,1,3,NA,NA,1,3,3,2,3,1,3,2,1,5,1,3,3,5,1,3,2,1,3,4,1,1,3,3,50,50,50,50,50,50,50,50,50,50,50,50,50,50,4
1013,711,ì°ìcÅÅàÍé}      ,1,40,3,61,2,1,2,2,59,1,4,7,8,13,7,8,13,3,5,1,3,4,3,3,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,4,1,1,3,3,4,5,1,4,2,3,5,3,4,3,3,3,4,4,1,1,3,4,4,1,2,1,5,3,3,4,5,4,3,4,10,40,20,10,10,40,90,90,80,100,60,50,20,20,5
1014,712,êÏå¥ÅÅçNóT      ,1,40,3,NA,1,0,4,1,27,4,3,9,3,8,9,8,14,2,5,1,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,3,1,5,3,5,5,1,5,2,5,5,5,5,1,3,2,5,5,1,1,4,5,5,1,3,2,5,3,3,5,5,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1015,1048,ãgïyÅÅà¿ïF      ,1,40,3,NA,1,0,11,1,49,4,3,1,NA,3,14,3,5,4,3,1,2,3,3,3,3,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,5,1,1,1,1,4,1,2,1,1,2,2,3,3,3,4,5,4,4,1,2,4,5,3,2,1,3,4,2,3,1,5,3,40,0,30,40,60,40,10,10,0,10,20,50,60,40,1
1016,713,ìnï”ÅÅãÔî\      ,1,40,4,61,3,4,1,1,67,4,NA,7,3,8,3,8,5,3,4,1,4,2,1,3,2,2,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,3,1,1,1,2,4,1,4,1,2,2,4,4,2,2,2,3,2,2,4,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1017,714,å√âÍÅÅåhèÕ      ,1,40,4,61,2,1,2,1,55,1,3,3,7,5,5,6,12,NA,NA,NA,3,4,3,3,2,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,5,1,1,3,3,NA,NA,1,NA,1,3,4,1,NA,1,2,2,4,5,2,1,3,4,4,5,2,2,2,3,3,2,2,1,4,4,10,50,50,30,10,20,75,90,90,75,50,60,40,10,3
1018,1049,óÈñÿÅÅçKé°      ,1,40,4,NA,1,0,11,1,28,4,4,3,15,12,15,6,12,1,3,5,2,2,2,3,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,1,1,1,3,1,1,1,1,3,1,5,1,1,3,5,4,2,1,3,3,5,4,2,1,1,4,4,3,1,2,4,0,0,60,25,25,50,0,0,0,0,60,75,75,50,1
1019,715,å¥ìcÅÅã`è∫      ,1,40,5,61,3,5,1,1,64,4,2,3,5,15,1,5,8,3,5,2,4,3,1,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,1,5,1,1,1,2,1,2,1,1,3,3,1,1,1,2,4,5,NA,2,2,5,2,5,2,1,2,1,2,2,1,4,95,80,80,60,60,80,NA,0,NA,0,0,50,60,60,5
1020,716,ìÌìcÅÅëÂë†      ,1,40,5,61,3,2,2,1,33,1,3,12,3,5,5,12,10,1,5,3,3,4,3,3,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1,2,3,3,3,2,3,3,3,4,3,5,2,2,4,4,3,1,2,3,3,3,3,1,2,4,2,3,3,3,3,3,3,50,50,50,25,25,50,100,100,75,50,50,50,75,0,3
1021,1050,ÍBÅÅëÏìø        ,1,40,5,NA,1,0,11,1,49,4,3,15,3,14,6,15,14,3,2,5,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,3,5,3,3,1,1,4,1,3,1,1,2,1,3,1,3,4,5,5,5,1,1,1,3,5,2,1,2,4,1,2,1,4,4,40,20,50,50,40,40,0,0,0,0,10,50,70,50,1
1022,717,îµéRÅÅñMïv      ,1,40,6,61,3,10,1,1,60,1,3,15,11,5,11,13,15,5,3,1,4,3,1,3,3,2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,2,1,3,1,1,2,1,1,1,3,1,2,3,2,2,2,3,3,3,3,4,3,3,5,1,5,3,1,2,2,3,2,2,2,50,80,NA,40,70,70,40,40,30,50,60,80,80,80,4
1023,718,å√âÍÅÅàÍê¨      ,1,40,6,61,3,6,2,1,61,3,3,7,9,13,15,13,6,5,4,3,3,4,3,3,2,2,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,2,3,2,2,4,1,5,1,2,3,2,4,2,3,2,3,4,1,3,2,4,4,4,1,4,2,2,3,4,2,4,2,5,20,50,20,30,50,50,80,80,80,80,60,30,70,30,4
1024,1051,ç≤ì°ÅÅç_        ,1,40,6,NA,1,0,11,1,46,4,4,1,3,15,6,3,1,3,4,1,2,3,3,3,3,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,4,1,1,1,1,2,1,1,1,1,1,2,4,2,4,3,5,4,2,1,3,3,4,3,4,1,1,3,5,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,50,50,10,1
1025,719,å√âÍÅÅêΩ        ,1,40,7,NA,3,9,1,1,68,1,2,5,3,7,5,3,7,4,1,2,4,3,1,3,3,2,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,2,3,2,1,4,3,1,3,2,3,3,3,4,2,2,1,2,3,3,3,3,2,1,3,2,3,2,3,2,3,1,1,2,4,75,75,60,60,60,80,NA,NA,NA,NA,NA,NA,NA,NA,3
1026,720,ñÏìcÅÅçëã`      ,1,40,7,61,1,0,2,1,50,3,3,5,3,13,13,5,11,5,4,2,3,4,2,3,2,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,2,3,3,3,2,4,2,3,3,2,3,2,4,3,5,5,1,3,3,3,3,3,2,1,4,2,3,4,3,2,2,2,10,10,25,10,10,25,90,90,90,90,90,50,75,0,4
1027,721,ñÉê∂ÅÅëæòY      ,0,40,8,NA,3,9,1,1,68,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1028,722,éRñ{ÅÅçÑê≥      ,1,40,8,61,1,0,2,1,37,3,3,15,7,8,13,4,12,1,3,5,3,4,3,3,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,3,2,5,3,1,5,2,4,3,2,4,4,4,5,5,4,1,1,2,3,3,5,2,4,4,2,1,4,3,4,2,2,0,50,50,50,0,25,75,75,75,75,50,50,25,0,2
1029,1052,ëÂíÀÅÅóSéq      ,1,40,8,NA,1,0,11,2,46,4,4,1,3,14,3,1,6,3,4,5,2,3,3,3,3,3,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,2,3,4,2,2,1,1,3,1,2,1,2,1,1,3,3,1,3,5,5,3,1,2,3,3,3,3,2,3,3,2,4,1,5,5,50,0,0,0,50,50,0,0,0,0,0,50,20,0,3
1030,723,éOå¥ÅÅí©ïF      ,1,40,9,61,3,5,1,1,61,4,2,3,7,8,1,15,6,1,5,3,4,2,1,3,3,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,2,1,3,3,1,2,1,3,1,3,3,3,4,3,3,2,3,3,1,3,2,3,3,2,3,3,2,3,3,2,2,1,2,3,75,60,55,55,55,55,50,50,50,50,50,50,50,50,5
1031,724,èèï˚ÅÅó—ëæòY    ,1,40,9,61,1,0,2,1,35,1,3,2,12,9,1,12,5,3,5,1,3,4,3,3,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,2,NA,3,NA,2,1,3,1,2,NA,2,3,2,4,4,4,3,2,2,1,2,3,5,2,1,4,1,3,2,2,3,3,3,25,75,50,15,0,30,60,90,75,60,25,50,50,0,1
1032,725,ê¬ñÿÅÅêMã±      ,1,40,9,NA,1,0,4,1,66,4,4,9,3,8,8,14,1,2,5,1,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,3,1,5,3,5,5,1,5,2,5,5,5,5,1,3,2,5,5,1,1,4,5,5,1,3,2,5,3,3,5,5,5,1,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2
1033,1053,î™ñÏÅÅíméq      ,1,40,9,NA,1,0,11,2,38,4,4,3,15,15,3,15,15,4,3,1,2,2,3,3,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,NA,3,3,3,1,1,3,1,1,3,3,3,3,3,3,3,3,5,5,3,1,3,3,3,3,3,3,3,3,3,3,1,5,5,25,0,25,25,50,25,25,25,0,0,25,25,50,50,1
1034,726,êºêÏÅÅãûéq      ,1,40,10,61,3,3,1,2,63,4,2,3,8,11,11,8,6,1,3,5,4,3,1,3,3,3,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,3,1,1,3,1,1,2,1,1,1,1,2,3,1,1,1,2,1,4,5,4,3,2,3,1,3,3,2,4,2,2,1,2,4,80,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,4
1035,727,èÈà‰ÅÅêí        ,1,40,10,61,2,1,2,1,35,1,4,3,12,8,6,15,1,3,1,5,3,4,3,3,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,5,2,3,1,1,4,1,2,2,3,4,1,2,2,5,4,1,2,4,4,3,3,2,1,5,1,1,4,4,2,2,2,0,10,0,0,0,0,90,100,80,80,100,50,40,0,3
1036,728,é¬ìcÅÅê¥        ,1,40,10,61,1,0,4,1,60,4,3,9,14,6,14,9,6,2,5,1,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,3,1,5,3,5,5,1,5,2,5,5,5,5,2,3,2,5,5,1,1,4,5,5,1,3,2,5,3,3,5,5,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1037,1054,êÏè„ÅÅåõêM      ,1,40,10,NA,1,0,11,1,49,4,4,3,1,14,3,2,14,1,3,4,2,3,3,3,3,3,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,3,1,2,1,1,4,1,1,1,1,1,1,4,3,2,4,5,4,2,1,3,4,3,4,4,2,2,2,2,2,1,5,4,50,20,50,60,60,50,10,20,5,5,10,60,80,80,1
1038,729,ïêìcÅÅó«ëæ      ,1,40,11,61,3,2,1,1,40,1,3,3,9,5,5,3,7,3,1,4,4,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,2,2,1,1,1,1,1,1,1,1,1,1,3,2,2,1,2,3,2,3,3,2,3,5,2,3,1,1,3,3,3,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
1039,730,éRå˚ÅÅÇÕÇÈÇ»    ,1,40,11,61,1,0,5,2,32,4,4,8,14,9,8,9,14,3,1,5,3,1,3,2,4,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,3,3,1,5,1,5,5,1,5,5,5,5,5,5,2,3,2,5,5,1,1,1,5,5,1,1,1,5,5,2,5,5,3,2,3,0,50,0,0,0,30,80,60,60,80,60,20,0,0,2
1040,1084,éRâ∫ÅÅìoî¸éq    ,1,40,11,NA,1,0,4,2,55,4,3,9,14,5,9,6,8,2,5,1,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,3,1,5,3,5,5,1,5,2,5,5,5,5,1,3,2,4,5,1,1,4,5,5,1,3,2,5,3,3,5,5,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1041,1055,è¨îóÅÅì˙èoìT    ,1,40,11,NA,1,0,11,1,41,4,4,1,3,12,6,15,12,3,4,2,2,3,3,3,3,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,3,2,1,1,1,2,1,2,1,1,2,3,3,2,3,3,5,4,2,1,3,3,3,3,2,2,3,3,1,3,1,5,4,45,30,45,50,60,50,10,30,10,10,50,55,55,50,1
1042,731,ïüâ™ÅÅéëñõ      ,1,41,1,61,3,1,1,1,35,4,2,15,7,9,8,7,5,5,1,3,4,2,1,3,3,2,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,1,2,2,1,1,1,3,1,2,2,2,4,2,2,2,3,2,2,4,3,3,3,4,2,2,2,2,3,3,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1043,732,å¥å˚ÅÅàÍîé      ,1,41,1,61,3,4,2,1,49,1,3,7,9,15,13,7,1,NA,NA,NA,3,4,3,3,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5,1,1,3,4,4,2,1,3,1,2,5,4,5,2,3,3,5,5,1,1,3,3,3,2,2,1,5,2,3,5,4,1,3,4,0,0,0,0,0,10,100,100,100,100,100,30,100,10,3
1044,1056,ñÿèÍÅÅåí        ,1,41,1,NA,1,0,11,1,35,4,4,1,3,6,1,6,3,1,4,2,2,2,3,3,3,3,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,2,3,3,1,1,1,2,1,1,1,1,1,2,4,2,3,2,5,4,1,1,3,5,1,2,1,1,2,2,3,4,1,4,4,20,0,15,70,85,80,15,50,5,10,40,90,80,65,1
1045,733,ç°ë∫ÅÅâÎçO      ,1,41,2,61,3,4,1,1,61,3,2,3,8,5,5,4,8,1,3,2,4,3,1,3,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,5,1,1,2,2,3,4,1,2,3,1,2,5,2,2,2,2,2,4,3,4,2,2,4,2,2,2,1,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1046,734,ëÂã¯ÅÅîééu      ,1,41,2,61,3,1,2,1,43,1,4,15,7,5,5,7,2,5,1,3,NA,4,NA,NA,NA,NA,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1,3,3,3,4,1,4,1,3,4,3,4,2,3,3,5,5,1,2,3,4,3,3,2,1,5,3,3,3,3,4,4,3,0,0,0,0,0,0,100,100,100,100,100,50,50,0,3
1047,1057,ñqå¥ÅÅê≥òN      ,1,41,2,NA,1,0,11,1,36,4,4,1,3,5,8,14,1,1,4,3,2,2,3,3,3,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,3,2,1,1,1,2,1,1,1,1,1,3,4,2,4,5,5,4,1,1,3,3,4,3,3,3,4,3,3,2,1,5,4,40,30,60,70,80,80,20,30,0,20,25,90,80,80,1
1048,735,ï€óòÅÅçkï„      ,0,41,3,NA,3,10,1,1,74,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1049,736,ê£åÀÅÅóYñÁ      ,1,41,3,61,1,0,4,1,30,4,3,9,7,8,5,9,7,1,3,4,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,3,1,1,2,5,5,1,5,1,3,5,5,5,2,3,5,4,5,3,4,4,5,4,2,2,1,5,3,4,5,5,5,1,1,0,0,0,0,0,50,0,0,0,0,0,0,50,50,4
1050,737,ñˆê£ÅÅâfìÒ      ,1,41,3,61,1,0,5,1,54,4,4,9,3,8,9,14,8,1,2,3,3,2,3,3,4,2,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,4,3,5,5,1,5,5,5,5,5,4,1,2,3,5,5,1,1,3,4,5,2,2,1,5,4,3,5,5,5,1,4,0,0,0,0,0,0,75,75,75,75,50,0,50,50,2
1051,1115,çLí√ÅÅëféq      ,1,41,3,61,3,1,7,2,56,4,3,3,7,8,7,8,11,1,5,2,2,2,2,3,3,3,0,0,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,4,1,2,3,2,1,1,2,2,3,5,4,3,2,2,5,4,1,1,4,4,3,3,1,2,2,3,2,4,2,2,4,50,40,50,75,60,65,70,45,50,60,50,75,50,60,2
1052,1058,ã¥éRÅÅï‰îg      ,1,41,3,NA,1,0,11,2,48,4,3,1,3,6,6,NA,NA,3,4,1,2,2,3,3,3,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,3,2,2,1,1,3,1,2,1,1,2,3,4,1,3,4,5,5,1,1,3,3,3,3,2,2,3,3,3,3,2,4,4,50,20,50,70,70,50,15,30,10,20,25,75,75,70,3
